Gene Name,Gene Id,P‑Value SKATO,P‑Value Burden,P‑Value SKAT,BETA Burden,Burden Set,Chrom : Position,Chrom,Position,Details
SLC13A2,ENSG00000007216,0.430929896324499,0.27158927004661,0.654370809217377,0.0134875880492023,missense|LC,17028468293,17,28468293,
DPH6,ENSG00000134146,0.430950503099802,0.467581737118874,0.278581205924595,-0.00996490201503454,missense|LC,15035365880,15,35365880,
FAM114A2,ENSG00000055147,0.430984187492784,0.735630858347415,0.292209358036259,0.0157959263548894,missense|LC,5153992910,5,153992910,
SLC1A4,ENSG00000115902,0.430998215759188,0.760189548410466,0.276634848076501,-0.0101792408505089,missense|LC,2064989542,2,64989542,
RPS15,ENSG00000115268,0.431124935404177,0.30891765396728,0.517642921642844,0.020977273946906,missense|LC,19001433683,19,1433683,
CFAP97,ENSG00000164323,0.431140153237113,0.268803792266831,0.30914637705081,-0.014802524359987,missense|LC,4185162712,4,185162712,
PRSS48,ENSG00000189099,0.431203062671501,0.277208853941357,0.310474243756632,0.0147017102236328,missense|LC,4151277171,4,151277171,
FGFBP3,ENSG00000174721,0.431256849047208,0.890992174742761,0.275570846511161,-0.00134250059318337,missense|LC,10091908100,10,91908100,
CAVIN2,ENSG00000168497,0.431328454017667,0.294320748730111,0.428615136823681,0.0102054757317993,missense|LC,2191835842,2,191835842,
PRL,ENSG00000172179,0.431505869124886,0.482925163146575,0.257457525239633,0.0246597417685268,missense|LC,6022287315,6,22287315,
NUP42,ENSG00000136243,0.431584879176694,0.792458759315943,0.276864362153571,-0.00363145502089459,missense|LC,7023181965,7,23181965,
TNFRSF6B,ENSG00000243509,0.431691416861058,0.252675715840757,0.999835153908811,-0.0189744026965172,missense|LC,20063691681,20,63691681,
CCDC66,ENSG00000180376,0.431749544092971,0.256269212478342,0.955496471597866,-0.0128577240461912,missense|LC,3056557122,3,56557122,
TRIM49,ENSG00000168930,0.431773390043707,0.28425378206218,0.422075764235334,-0.00605204563499242,missense|LC,11089798098,11,89798098,
MAD2L1BP,ENSG00000124688,0.431795846506527,0.473582663436139,0.280889929555444,-0.0136825706566454,missense|LC,6043624544,6,43624544,
WDR24,ENSG00000127580,0.431802577316232,0.703501444935673,0.26764079704413,0.00402875063096534,missense|LC,16000680402,16,680402,
CDH4,ENSG00000179242,0.432049897992333,0.35720002820471,0.254034926225276,0.00964425587279586,missense|LC,20061252459,20,61252459,
ARMT1,ENSG00000146476,0.432067908898667,0.476956909232723,0.26800974886952,0.0107022392439643,missense|LC,6151452459,6,151452459,
GPX2,ENSG00000176153,0.432068547295596,0.266873241985564,0.472991875765603,-0.0217835201422706,missense|LC,14064934346,14,64934346,
NHSL2,ENSG00000204131,0.4321058715138,0.283675874635709,0.98491846557987,-0.035708472776189,missense|LC,23071911016,X,71911016,
IGLC3,ENSG00000211679,0.432150863788713,0.273194216910027,0.998453758797184,-0.0399833916302085,missense|LC,22022906472,22,22906472,
RASGRP1,ENSG00000172575,0.432167554102631,0.270075687512984,0.268160919474658,0.0179275640933471,missense|LC,15038484184,15,38484184,
ARL8B,ENSG00000134108,0.432244168835866,0.334980441170823,0.447553844727554,-0.0252659811416346,missense|LC,3005122198,3,5122198,
ATF6B,ENSG00000213676,0.432246207303762,0.71264923355654,0.27045028790974,-0.00312838186493856,missense|LC,6032115669,6,32115669,
ST7,ENSG00000004866,0.432250804934709,0.439164579800422,0.307258290165229,0.0291521010182052,missense|LC,7116953435,7,116953435,
WDR19,ENSG00000157796,0.432653682487727,0.870615359081575,0.261055801595281,0.00130734640880522,missense|LC,4039182420,4,39182420,
BNIPL,ENSG00000163141,0.432686026797901,0.263535114518135,0.99999977549791,-0.0218296050142208,missense|LC,1151033729,1,151033729,
ID2,ENSG00000115738,0.432736993068176,0.977597055134858,0.270913226589696,0.000779617291783966,missense|LC,2008682113,2,8682113,
KCNK4,ENSG00000182450,0.432775512557349,0.269156742676705,0.316665658168612,0.0203057116533649,missense|LC,11064286288,11,64286288,
UBTFL1,ENSG00000255009,0.432825335955644,0.268559774588489,0.438432514844658,0.0225723104909729,missense|LC,11090085972,11,90085972,
UPP1,ENSG00000183696,0.432844380251357,0.258307667579508,0.998956823672792,-0.0217104654702264,missense|LC,7048094700,7,48094700,
FBXW7,ENSG00000109670,0.43287046073635,0.800405466687345,0.284561452770088,0.00377805515481968,missense|LC,4152322733,4,152322733,
GALNT17,ENSG00000185274,0.432929007244381,0.636437581825226,0.269284207819665,0.00726497383214551,missense|LC,7071132731,7,71132731,
MCM9,ENSG00000111877,0.43294585008927,0.493851614487103,0.268740621422028,0.00422397880017326,missense|LC,6118814737,6,118814737,
VAX2,ENSG00000116035,0.432946517952944,0.775411383947476,0.276618642096726,0.00293197930954061,missense|LC,2070900490,2,70900490,
COA5,ENSG00000183513,0.433082229768927,0.652602395562499,0.295329568537729,0.0226012142944751,missense|LC,2098600688,2,98600688,
KCTD1,ENSG00000134504,0.433177780504317,0.368550382959983,0.30142044151083,-0.0236949871412536,missense|LC,18026455641,18,26455641,
CLDN10,ENSG00000134873,0.4332418600184,0.616798211185913,0.263583524983505,0.0129695125390747,missense|LC,13095552625,13,95552625,
AWAT1,ENSG00000204195,0.433256055907908,0.983694200757669,0.276862309275815,-0.0000912077249806743,missense|LC,23070234648,X,70234648,
RNF32,ENSG00000105982,0.4332988401599,0.429075931511049,0.260504169042563,0.0163549011828148,missense|LC,7156643814,7,156643814,
SLC10A6,ENSG00000145283,0.433354790371713,0.277024353408833,0.999986779738909,-0.0185774086505411,missense|LC,4086823629,4,86823629,
RMI2,ENSG00000175643,0.433383751254069,0.282149061138368,0.443950041896546,-0.0212679818318497,missense|LC,16011345359,16,11345359,
ATP6V1E2,ENSG00000250565,0.433417934863182,0.280694963416988,0.326879298568149,0.0189599630694151,missense|LC,2046511965,2,46511965,
ZNF70,ENSG00000187792,0.433436044899407,0.27622001269461,0.6713466485066,-0.0132039591525121,missense|LC,22023743679,22,23743679,
PGM1,ENSG00000079739,0.433438904025431,0.261088935709906,0.998961120845392,-0.0174347040090455,missense|LC,1063623140,1,63623140,
MCM8,ENSG00000125885,0.433455088803034,0.269574763629125,0.88393401008133,-0.00952261151016721,missense|LC,20005946300,20,5946300,
RAG2,ENSG00000175097,0.433513078546573,0.270363741211538,0.568572887952068,-0.0115684923953535,missense|LC,11036592472,11,36592472,
NNMT,ENSG00000166741,0.433573842914757,0.858996424843694,0.260050049323369,0.00413858528908859,missense|LC,11114296469,11,114296469,
TRIM40,ENSG00000204614,0.433615617901433,0.30256715500861,0.423255727868974,0.00662628061238323,missense|LC,6030136958,6,30136958,
SPSB4,ENSG00000175093,0.433659641315491,0.754444797497896,0.25774961565819,0.00755300093165258,missense|LC,3141066020,3,141066020,
OOEP,ENSG00000203907,0.433669170395172,0.279989837424857,0.880077550515883,-0.0156879598919905,missense|LC,6073363737,6,73363737,
LYZL1,ENSG00000120563,0.433685136347737,0.771396847280175,0.258182369167422,0.00867930258443053,missense|LC,10029289032,10,29289032,
GAD1,ENSG00000128683,0.433712077098991,0.270068708837752,0.667061671944052,-0.0187123280260424,missense|LC,2170818539,2,170818539,
CD226,ENSG00000150637,0.433824083720074,0.966001215685978,0.28464936184,-0.000517983925472112,missense|LC,18069864239,18,69864239,
CTSV,ENSG00000136943,0.433876965846905,0.25389904581734,1,-0.0267055558764389,missense|LC,9097032903,9,97032903,
SLC35A5,ENSG00000138459,0.433879616983809,0.273031680198041,0.379066824598511,0.0152889391055113,missense|LC,3112558330,3,112558330,
WDR25,ENSG00000176473,0.433902213505329,0.276116370380016,0.301345953095077,-0.00997483369679151,missense|LC,14100376309,14,100376309,
NDUFS1,ENSG00000023228,0.433953779374404,0.317159453653859,0.265961963162989,0.0109078838184475,missense|LC,2206124157,2,206124157,
COPZ2,ENSG00000005243,0.433977556156549,0.286481042101903,0.573301081569802,0.0198268167438484,missense|LC,17048026376,17,48026376,
S1PR3,ENSG00000213694,0.433990168372116,0.958186774215764,0.277043940803587,0.00050505479650828,missense|LC,9089001100,9,89001100,
HEATR5A,ENSG00000129493,0.434024729288658,0.257657497252707,0.783705412109368,-0.00702028089335673,missense|LC,14031293248,14,31293248,
FSHR,ENSG00000170820,0.434037732148785,0.273277240669824,0.413360780911198,-0.0133999079610381,missense|LC,2048962663,2,48962663,
ZIC2,ENSG00000043355,0.434040091944488,0.874181622802979,0.261538062281569,0.00265639581403062,missense|LC,13099977926,13,99977926,
CCDC169-SOHLH2,ENSG00000250709,0.434093003420806,0.671944838549195,0.279437538108874,0.00604432055199544,missense|LC,13036168869,13,36168869,
NUFIP2,ENSG00000108256,0.434153842146108,0.276510390177834,0.390101783617455,-0.0114380244682364,missense|LC,17029251960,17,29251960,
S1PR4,ENSG00000125910,0.434177067163533,0.279463546238826,0.862553671054925,-0.00944553075199357,missense|LC,19003178751,19,3178751,
EDEM2,ENSG00000088298,0.434230580252033,0.532148478589265,0.270954260135504,-0.00801946028380453,missense|LC,20035115335,20,35115335,
NEURL1B,ENSG00000214357,0.434251392585224,0.567970224678399,0.257912056359838,0.0126947826676233,missense|LC,5172641301,5,172641301,
SLC41A1,ENSG00000133065,0.434275781294625,0.255406533209398,1,-0.0266521034628571,missense|LC,1205791440,1,205791440,
OPRD1,ENSG00000116329,0.434298899774594,0.570605400310973,0.262845064568483,0.0148259680941263,missense|LC,1028812310,1,28812310,
DEPDC1B,ENSG00000035499,0.434312293515641,0.274027295120244,0.267535851598514,0.0172660243591349,missense|LC,5060597670,5,60597670,
SLC26A4,ENSG00000091137,0.434383103513217,0.263767281133034,0.503175104332598,-0.00859262587778344,missense|LC,7107661548,7,107661548,
FIGNL1,ENSG00000132436,0.434437937724872,0.325086597422938,0.265546171074536,-0.0104276323914194,missense|LC,7050445231,7,50445231,
SLC7A6OS,ENSG00000103061,0.434536182121473,0.615288450606421,0.260596209239963,0.0113062600324812,missense|LC,16068294673,16,68294673,
ZNF416,ENSG00000083817,0.4345432435786,0.28018223394638,0.292116245891353,0.0118720657602018,missense|LC,19057572002,19,57572002,
TRAPPC6A,ENSG00000007255,0.434555570404837,0.742566180673918,0.284733309344761,-0.00515256896642594,missense|LC,19045158512,19,45158512,
RTN3,ENSG00000133318,0.434558517839549,0.28122771210776,0.567834743442396,-0.0119504209079382,missense|LC,11063681542,11,63681542,
TMEM89,ENSG00000183396,0.434562643653845,0.261401587868865,0.999578400680295,-0.0219023715179435,missense|LC,3048620766,3,48620766,
ZNF586,ENSG00000083828,0.434787260228335,0.265300593848841,0.880815528108223,-0.0190899714779382,missense|LC,19057769757,19,57769757,
EPHA1,ENSG00000146904,0.434791992795791,0.260689848214924,0.807848424777843,-0.00974908029727271,missense|LC,7143388110,7,143388110,
MAPK10,ENSG00000109339,0.434806760808397,0.256982931303115,1,-0.0401176400863856,missense|LC,4086017142,4,86017142,
ARHGEF16,ENSG00000130762,0.43492459832236,0.275085175132616,0.296674131452672,0.00894903684629753,missense|LC,1003463012,1,3463012,
DZIP1,ENSG00000134874,0.434957789585674,0.270715175399113,0.928709851416744,-0.011367880380809,missense|LC,13095577203,13,95577203,
DSG1,ENSG00000134760,0.435042343555504,0.268481757780317,0.382142910268435,-0.00898115329479924,missense|LC,18031318246,18,31318246,
PRMT3,ENSG00000185238,0.435114918183421,0.257539707773768,0.990325652276396,-0.0173013641929184,missense|LC,11020382927,11,20382927,
P2RY14,ENSG00000174944,0.435131006896502,0.282944171565428,0.844978737322517,-0.0189977609018268,missense|LC,3151213253,3,151213253,
PEA15,ENSG00000162734,0.435174510311897,0.54536271568273,0.290434849508098,0.0207816964844548,missense|LC,1160201166,1,160201166,
GRIK2,ENSG00000164418,0.435188996092939,0.267925335175644,0.99998114753495,-0.0191358389865248,missense|LC,6101399282,6,101399282,
FBXL13,ENSG00000161040,0.435240352601522,0.264876936657221,0.999999551978066,-0.0192134291701006,missense|LC,7102808263,7,102808263,
ADM,ENSG00000148926,0.435272938484032,0.296790080738648,0.276495882524743,-0.0248769831378961,missense|LC,11010305610,11,10305610,
GATB,ENSG00000059691,0.435312915461703,0.269981489777739,0.402611192005585,-0.0145343721175487,missense|LC,4151671082,4,151671082,
SRSF2,ENSG00000161547,0.435330358407019,0.27842926750102,0.992242548809485,-0.0403759072677974,missense|LC,17076729655,17,76729655,
CPA1,ENSG00000091704,0.435363004011866,0.282620847574609,0.486644570211456,0.0139515361962435,missense|LC,7130380464,7,130380464,
PAXBP1,ENSG00000159086,0.435366126151486,0.272688371256926,0.468456114871144,-0.0158702955246123,missense|LC,21032734913,21,32734913,
ECHS1,ENSG00000127884,0.435464286094295,0.693460352944186,0.256349948521447,0.00842736257104234,missense|LC,10133357850,10,133357850,
LACTB2,ENSG00000147592,0.435468982979816,0.304745298256285,0.533301584336359,-0.0144850090814688,missense|LC,8070637823,8,70637823,
RNF182,ENSG00000180537,0.435478071947348,0.258693407692509,1,-0.0398664448810007,missense|LC,6013977029,6,13977029,
ZNF114,ENSG00000178150,0.435510074553838,0.263567974138723,0.874306710246662,-0.0189601332109345,missense|LC,19048279694,19,48279694,
HECTD1,ENSG00000092148,0.43557192923231,0.543526292564823,0.252016518085356,0.00601818878935316,missense|LC,14031100846,14,31100846,
B4GAT1,ENSG00000174684,0.435581044087255,0.273607511471095,0.289463390515964,0.0281350180721296,missense|LC,11066340707,11,66340707,
TTLL12,ENSG00000100304,0.43562517397122,0.767068833050532,0.27219686204432,0.00246741713340021,missense|LC,22043162708,22,43162708,
PCARE,ENSG00000179270,0.435661203806148,0.275258744346715,0.451529697910295,-0.00467807174072339,missense|LC,2029064752,2,29064752,
YTHDF2,ENSG00000198492,0.435893574718947,0.290728875514049,0.976763401480003,-0.0144954491985175,missense|LC,1028737040,1,28737040,
OR6N1,ENSG00000197403,0.436063039464014,0.809331837209942,0.298388005851872,-0.00293557131250332,missense|LC,1158765687,1,158765687,
CCT6B,ENSG00000132141,0.436070644469769,0.416986212223323,0.278920055285428,0.00923867674012307,missense|LC,17034928006,17,34928006,
UROC1,ENSG00000159650,0.436108843457139,0.274952092102474,0.267811401288892,-0.00967429638677377,missense|LC,3126482215,3,126482215,
CDC25C,ENSG00000158402,0.436136102109828,0.290358647740725,0.279535767413594,-0.015695131381465,missense|LC,5138285623,5,138285623,
ICMT,ENSG00000116237,0.436179760564436,0.3106727413603,0.484043906977285,-0.0146593845125096,missense|LC,1006218253,1,6218253,
GLYATL2,ENSG00000156689,0.436190712850444,0.665512903573283,0.262082245112761,0.010878158035048,missense|LC,11058834369,11,58834369,
YIPF5,ENSG00000145817,0.436201770385204,0.275462851427158,0.701457417311106,-0.0216235281863851,missense|LC,5144158364,5,144158364,
SRSF4,ENSG00000116350,0.436262576138622,0.642357830703132,0.279981688557099,0.00631731173519705,missense|LC,1029148312,1,29148312,
CD83,ENSG00000112149,0.43636947204441,0.260988811151106,1,-0.0394556875123663,missense|LC,6014117746,6,14117746,
TMEM45B,ENSG00000151715,0.436409807323561,0.286111435423063,0.790789655729755,-0.0129243287132712,missense|LC,11129815674,11,129815674,
CLCN1,ENSG00000188037,0.436410011643641,0.275525880184672,0.400611412483774,0.00809450972004645,missense|LC,7143316160,7,143316160,
ADORA1,ENSG00000163485,0.436462250754454,0.704375682361887,0.280889316802344,0.00585255057993146,missense|LC,1203128237,1,203128237,
AOPEP,ENSG00000148120,0.436510121910066,0.266451735757289,0.29706107902028,0.0148160480970598,missense|LC,9094759738,9,94759738,
OR5M10,ENSG00000254834,0.436521846596859,0.500666928078202,0.260860491456809,0.0112539224776284,missense|LC,11056576724,11,56576724,
PDCD10,ENSG00000114209,0.436708511177312,0.532079594938933,0.282462703342815,-0.018184191284099,missense|LC,3167684313,3,167684313,
CRYBA1,ENSG00000108255,0.436866222522143,0.303338668031027,0.738532574820597,0.0135540631839727,missense|LC,17029246783,17,29246783,
SHCBP1,ENSG00000171241,0.436903029920249,0.279638765951291,0.454402044914958,-0.0115487037414464,missense|LC,16046581678,16,46581678,
SLC22A2,ENSG00000112499,0.436939608177984,0.25881404807965,0.999996125366145,-0.0173021493959084,missense|LC,6160217405,6,160217405,
DENND3,ENSG00000105339,0.436974718111781,0.269258447095521,0.941713458367324,-0.0105403041640322,missense|LC,8141128641,8,141128641,
TMEM120B,ENSG00000188735,0.436995070405863,0.350874484290657,0.301389820833257,-0.0126531526244075,missense|LC,12121712815,12,121712815,
COL9A2,ENSG00000049089,0.437004823449425,0.570797463948242,0.263126214322406,0.00688830465337764,missense|LC,1040301103,1,40301103,
TEKT3,ENSG00000125409,0.437164783464869,0.26129623950126,0.99999984406674,-0.0170748558045983,missense|LC,17015303871,17,15303871,
TEX38,ENSG00000186118,0.437188928712662,0.650986249351864,0.293972716397345,0.00542270810268292,missense|LC,1046667973,1,46667973,
DAZAP2,ENSG00000183283,0.437248704839498,0.593807209517666,0.286839040665594,-0.0163061784925568,missense|LC,12051238759,12,51238759,
BTG3,ENSG00000154640,0.437325461168186,0.752785323376812,0.27759187887421,0.00676467740293155,missense|LC,21017593060,21,17593060,
PARP9,ENSG00000138496,0.437367817075441,0.750978892296867,0.278087285414836,0.00341386039275945,missense|LC,3122528256,3,122528256,
GNAO1,ENSG00000087258,0.437414438946888,0.264182353392832,1,-0.0400858084297494,missense|LC,16056192220,16,56192220,
LRRC28,ENSG00000168904,0.437508463270026,0.27139626313987,1,-0.0215997098033235,missense|LC,15099255852,15,99255852,
CCZ1,ENSG00000122674,0.437539945449739,0.276266747935291,0.812126975086132,-0.0164395880876478,missense|LC,7005900160,7,5900160,
MTRF1,ENSG00000120662,0.437571083436325,0.9492553996452,0.30590491299126,-0.000643347015337534,missense|LC,13041217101,13,41217101,
SLC29A2,ENSG00000174669,0.43758731757257,0.931310170983536,0.263735506603395,0.00127232883601287,missense|LC,11066363387,11,66363387,
IRAK3,ENSG00000090376,0.437624085848459,0.555488722847479,0.266323232318188,-0.00687199585952006,missense|LC,12066189186,12,66189186,
CBARP,ENSG00000099625,0.43765894937174,0.816100160504235,0.26689329474381,-0.00221405042039388,missense|LC,19001223529,19,1223529,
PRH2,ENSG00000134551,0.437683894697349,0.95279326150617,0.290615212444788,0.00074963649972384,missense|LC,12010929166,12,10929166,
OR5T2,ENSG00000181718,0.437698331859486,0.284912124573356,0.316936799562871,0.0159184415161484,missense|LC,11056232039,11,56232039,
RMDN3,ENSG00000137824,0.43782520014628,0.674235179493228,0.270030716667319,0.00752778760755354,missense|LC,15040730947,15,40730947,
STK17A,ENSG00000164543,0.437834747717594,0.260972576032308,1,-0.026434674481549,missense|LC,7043583146,7,43583146,
CCDC39,ENSG00000284862,0.437887941053424,0.272598826426036,0.588669136908113,-0.00728368800425356,missense|LC,3180608998,3,180608998,
KCNQ4,ENSG00000117013,0.437958103227847,0.512588100545231,0.257353029630248,0.0116562869686901,missense|LC,1040784122,1,40784122,
WDFY2,ENSG00000139668,0.437968096045177,0.753991902970511,0.266824355233447,-0.00564100234549869,missense|LC,13051584555,13,51584555,
LCOR,ENSG00000196233,0.437995160032689,0.26880851757359,0.313371752822571,0.00982422134737013,missense|LC,10096832251,10,96832251,
SYT10,ENSG00000110975,0.438003671803411,0.960231133015572,0.263148860609617,0.000949808090055802,missense|LC,12033376744,12,33376744,
PABPC3,ENSG00000151846,0.438083196281281,0.27025908456888,0.583605233039366,-0.00868548162967017,missense|LC,13025096111,13,25096111,
GADL1,ENSG00000144644,0.438087191300834,0.54956601333162,0.271206776528014,0.00631317355591441,missense|LC,3030728183,3,30728183,
PIK3R1,ENSG00000145675,0.438088989600684,0.259527403213988,1,-0.0265400443178589,missense|LC,5068226623,5,68226623,
CDK16,ENSG00000102225,0.43809470027384,0.274690015613696,0.671261780890067,-0.0173377355626549,missense|LC,23047218534,X,47218534,
EPX,ENSG00000121053,0.438105110978856,0.273688324827455,0.832551630318431,-0.00749107737271809,missense|LC,17058192793,17,58192793,
HEY1,ENSG00000164683,0.438280837900854,0.700244667378961,0.309235028257811,0.00635450515671455,missense|LC,8079765136,8,79765136,
KRTAP5-8,ENSG00000241233,0.438302353606853,0.3303048718815,0.641817391759334,-0.0137577303171855,missense|LC,11071537875,11,71537875,
MAGED1,ENSG00000179222,0.438344527085666,0.276361050429011,0.281469579806153,0.0161649564681527,missense|LC,23051894258,X,51894258,
GPR157,ENSG00000180758,0.438417188640803,0.266878972145733,0.899420829825871,-0.0187604148657788,missense|LC,1009104372,1,9104372,
MYCBPAP,ENSG00000136449,0.438424171764023,0.542711304217646,0.270495923188779,0.0050421573958266,missense|LC,17050508459,17,50508459,
TRAM1L1,ENSG00000174599,0.438439901034747,0.405691685459487,0.26481556492299,0.0193245495280665,missense|LC,4117084194,4,117084194,
SNRNP35,ENSG00000184209,0.438499175631384,0.455529987471261,0.287292011660555,0.0104133150432988,missense|LC,12123457982,12,123457982,
ENKD1,ENSG00000124074,0.438696847730672,0.271798265978601,0.375991257063522,0.0157016005860369,missense|LC,16067657946,16,67657946,
MYO3A,ENSG00000095777,0.438699168526145,0.284470833438957,0.371736786661117,0.0246849042163743,missense|LC,10025952047,10,25952047,
FOXD4,ENSG00000170122,0.438703150270174,0.281835798304732,0.552253732325086,-0.00909601769126944,missense|LC,9000116660,9,116660,
SLC5A3,ENSG00000198743,0.438710017338479,0.302614538465981,0.987086775835541,-0.0129725293353297,missense|LC,21034073625,21,34073625,
FAM98A,ENSG00000119812,0.438783150940385,0.289662294203994,0.311376624301655,-0.0105093354248718,missense|LC,2033584727,2,33584727,
OSBP2,ENSG00000184792,0.438789177599089,0.351504023150224,0.292589823625349,0.0054313276119277,missense|LC,22030693997,22,30693997,
XAGE3,ENSG00000171402,0.438842616778863,0.27900949452827,0.305730495382664,0.0417341910378665,missense|LC,23052862534,X,52862534,
IFNL4,ENSG00000272395,0.438898586747283,0.277734212138717,0.746876745317221,-0.0260719087123934,missense|LC,19039243536,19,39243536,
UBE2Z,ENSG00000159202,0.438948160492159,0.260008642810844,1,-0.0401732154955523,missense|LC,17048908404,17,48908404,
KLF3,ENSG00000109787,0.439210737427422,0.556929403988101,0.265970110168303,0.0156241315953893,missense|LC,4038680581,4,38680581,
TCF15,ENSG00000125878,0.439237325734976,0.292094231767093,0.410772044154174,0.017501770004414,missense|LC,20000604521,20,604521,
SEMA4A,ENSG00000196189,0.439281284763035,0.26399535283825,0.999999872178565,-0.0157096393638155,missense|LC,1156154483,1,156154483,
GRIN2A,ENSG00000183454,0.43935979171916,0.281592202791223,0.534081936048008,-0.00874576916185802,missense|LC,16009763073,16,9763073,
C16orf92,ENSG00000167194,0.439402134146016,0.301332739359511,0.614113524228864,0.0195476832715999,missense|LC,16030023269,16,30023269,
CPTP,ENSG00000224051,0.439459199148558,0.278742308388084,0.438874292171133,0.0118603818581485,missense|LC,1001320381,1,1320381,
ALG11,ENSG00000253710,0.439498709779291,0.260468266395251,0.325089873706084,0.0230330905433879,missense|LC,13052011173,13,52011173,
LPO,ENSG00000167419,0.439564504248071,0.650190462066892,0.263961593715653,0.00534399457825873,missense|LC,17058242916,17,58242916,
CELA3A,ENSG00000142789,0.439663733887447,0.267988897334783,0.655092690605293,-0.0159248617145017,missense|LC,1022001580,1,22001580,
PSME2,ENSG00000100911,0.439686674386837,0.265581304118889,0.999999730478523,-0.0376910225609141,missense|LC,14024138367,14,24138367,
CES1,ENSG00000198848,0.439707036733471,0.982751318595992,0.272511825995054,0.000115571863038692,missense|LC,16055810411,16,55810411,
AL035461.3,ENSG00000286235,0.439713152919861,0.272948010307898,0.919631041624209,-0.00924164958088228,missense|LC,20005946300,20,5946300,
TENT2,ENSG00000164329,0.439817890147744,0.279571264911521,0.461916610148019,-0.0157400164259926,missense|LC,5079619558,5,79619558,
RNPEP,ENSG00000176393,0.439899148745842,0.283604996545061,0.476382512636814,-0.0146154972345849,missense|LC,1201978583,1,201978583,
TAMALIN,ENSG00000161835,0.439975221152802,0.2649778678446,0.350793533355698,0.0222807411549045,missense|LC,12052006929,12,52006929,
MOK,ENSG00000080823,0.439976296248103,0.283689016886772,0.734394407285777,-0.0115656128124245,missense|LC,14102229195,14,102229195,
PEG3,ENSG00000198300,0.440079636552622,0.960228644178233,0.265472879462619,0.000247183438748466,missense|LC,19056810087,19,56810087,
SLC39A2,ENSG00000165794,0.440087280326404,0.77642432029368,0.275055884195897,0.0124958297083199,missense|LC,14020994495,14,20994495,
ZNF680,ENSG00000173041,0.440124126775148,0.280731546379138,0.471189181577609,0.015288843376532,missense|LC,7064521075,7,64521075,
DHRS13,ENSG00000167536,0.440188576379207,0.260508692766828,0.998092164870995,-0.021192039574083,missense|LC,17028897440,17,28897440,
PRTN3,ENSG00000196415,0.440261862988157,0.292440817056284,0.544984215087384,-0.0117040318900596,missense|LC,19000840914,19,840914,
KCNU1,ENSG00000215262,0.44029951998228,0.816577693905491,0.271178416399396,-0.0017924480659485,missense|LC,8036784362,8,36784362,
MFSD14A,ENSG00000156875,0.440370109825094,0.719928230645959,0.300093551093083,0.00541608801557903,missense|LC,1100038168,1,100038168,
NSMCE2,ENSG00000156831,0.440413495949159,0.266689023250475,1,-0.040228781933633,missense|LC,8125102285,8,125102285,
PIANP,ENSG00000139200,0.440521484550253,0.293032756017931,0.325523282376673,-0.0166665228382929,missense|LC,12006694917,12,6694917,
TRIP13,ENSG00000071539,0.440531009258603,0.750430401909955,0.262023445569361,0.00959471360640037,missense|LC,5000888928,5,888928,
LGSN,ENSG00000146166,0.440585392604505,0.270342249425357,0.403935963607082,-0.0164439727991133,missense|LC,6063279951,6,63279951,
EXD2,ENSG00000081177,0.440632650301381,0.579018308602375,0.286919883373666,0.00594610101266748,missense|LC,14069209408,14,69209408,
AC012651.1,ENSG00000258461,0.44066339860785,0.300258364558192,0.918529822753237,-0.0214305981914988,missense|LC,15042343103,15,42343103,
COG3,ENSG00000136152,0.440685035392639,0.552318263573999,0.265806619013923,0.00877601473937982,missense|LC,13045464857,13,45464857,
WDR37,ENSG00000047056,0.440701142012086,0.770495989644663,0.268498522105782,-0.00441656253651433,missense|LC,10001072060,10,1072060,
PGAP1,ENSG00000197121,0.440864910032596,0.276584956621842,0.790902878125067,-0.0113976400516568,missense|LC,2196841153,2,196841153,
SOCS6,ENSG00000170677,0.440874615368199,0.730101026781535,0.265525130336296,0.00649577405226031,missense|LC,18070324633,18,70324633,
FAM221A,ENSG00000188732,0.440889906549421,0.268542271032423,0.996790897700796,-0.022219794116685,missense|LC,7023680163,7,23680163,
SPATA19,ENSG00000166118,0.440896500230401,0.688350716886167,0.26855807380258,0.0125022913789944,missense|LC,11133841969,11,133841969,
PPP1R12C,ENSG00000125503,0.440914363164248,0.265743354076861,0.77352989646147,-0.00985663854572664,missense|LC,19055085918,19,55085918,
KIF26B,ENSG00000162849,0.440926617071226,0.26362805597792,0.853331350618241,-0.00618695837178411,missense|LC,1245155364,1,245155364,
H4C13,ENSG00000275126,0.441005397537554,0.357881785033524,0.306446826904624,-0.0132207945745398,missense|LC,6027871815,6,27871815,
ATMIN,ENSG00000166454,0.441013673994971,0.272513179771852,0.927336716455122,-0.00884405226578015,missense|LC,16081032482,16,81032482,
C9orf135,ENSG00000204711,0.441119956247564,0.342141301914749,0.281638606226622,0.0134494653051722,missense|LC,9069820783,9,69820783,
WEE1,ENSG00000166483,0.441152731384785,0.293847542633675,0.790892434103127,0.00910238409302374,missense|LC,11009573834,11,9573834,
RFX6,ENSG00000185002,0.441161312562425,0.273684035668776,0.463309874914353,-0.0110065164033908,missense|LC,6116877216,6,116877216,
MPPE1,ENSG00000154889,0.441206712805661,0.673839145989996,0.272616122902878,0.00501097726997863,missense|LC,18011880906,18,11880906,
STXBP4,ENSG00000166263,0.441307450750523,0.834644951193416,0.270458866245062,0.00604369686918347,missense|LC,17054964639,17,54964639,
